id,tweet
3711,yalah semoga nilai uk nya bagus ya � jadi bisa
3712,haha katanya die itu sudah paling murah tir tahu ya jualan kok maksa kaga saya read ae
3713,kita jadi anak broadcast ye nanti pas kuliah jadi anak broadcast enak kali yah haha :p
3714,iyah lagi tidak-enak badan saya buy ko enga tidak-ah weh pada sekolah
3715,dari dulu sampai skarang saya tidak-pernah nonton masih dunia lain atau smacamnya bukan karena takut aneh saja setan saja ditonton
3716,ni orang maunya apa masa saya harusngalah terus kaya gini kalau saya yang punya perusahan sudah saya buang customer kaya gini mah
3717,halow lagi santai nih dek kamu lagi ngapain mysista (�✣�)�`)
3718,#havefun siapa teman kamu yang sering bilang kamu manis
3719,get wel son haha penyakit tua susah dihindari ya
3720,wkwk iya dund : astajim :$ perhatian bingit's : nih orangnya > #tenag
3721,read line _ fast keren abis
3722,engal apa y benar engal folow ela
3723,fiks kalah asortment kalau gini caranya (with hera z e n and others) [pic] —
3724,setiap di dekatmu gugup aku keringat dingin gitu;3 pagi siang sore malam aku ingat kamu malu aduh ku malu </3
3725,yupi saja enak kenyel2 hahaha hah agus sugus saja deh kaka ;) duh maci
3726,serius deh malam ini ngebosenin sekali #ganti_chanel
3727,najong saya lira benar
3728,aduh itu twet kamu atau obrolan di pasar bahasanya ko kasar sekali perempuan juga :'3
3729,si mbak cantik di angkot smsan nya cory ru blz kok ru kcie kabar coal'a ru d plz ya tuhan mbabro�
3730,kenapa pas login b i'd dari pc tidak-masuk
3731,naif #dimanakudisini
3732,kasihan :p sepi sekali tl saya -_-
3733,tidak-tai sudah dih tidak-jadi futsal kan bisik kamu tidak-usah tawa lu-_-
3734,tak kan ada cinta yang lain by dewa (at basyar's rom) —
3735,hayo hayo damai damai :) mngkin
3736,cantik
3737,hahaha kerja kui padahal aku wonge koncoku nakal neng neutron mbiyen koe yo
3738,keras lau ri
3739,ujan nya deres
3740,sukur :p saya kena tuh pedih vivanews: demo tolak kena
3741,cewek yang lagi cemburu mungkin kalimat andelanya adalah 'cie siapa tuh'
3742,nicole kidman loks like surely my type! kagum sama regional director yang pintar muda dan cantik (keriting) kaya nicole kidman �
3743,wakakakak ini lucu bangat grgr nasi kuning saja jadi ribet� (with 5others at perumahan harapan baru 1) —
3744,olah krena jatah bulanan toh ya sabar yah (� _ `)\('� ✣'� ) hehe kabar baik saja bund tapi ksibukn makin tidak-jelas (✣� _✣�)
3745,jangan sekarang saya pergi kapam sekarang sial-_- mana ayo hunting xd bau bantar gebang sudah pindah
3746,hal yang tidak-selalu benar seputar pernikahan
3747,kopi hangat hangat kopi
3748,ngayal iya (―�―“) pijetin suapin :p herlino: capai lemas lapar! (�✣�)
3749,cilengsi itu jauh ya siap2 bawa tolakangin biar tidak-nyusahin -_-
3750,selamat sore cewek cowok :) folow dulu yu ;) mention dulu ya ;) pasti di folback ;)
3751,sabar bu doktel masih mingu lagi _
3752,iya terima kasih mbahan : selamat ulang tahun jane :) sukses bahagia dunia akhirat (cont)
3753,guegakjahat : jahatan elu : astaghfirulah jahat sekali : rt terkutuk sekali sih orang ini doanya
3754,baik om om hanya kantor iya om kenapa om apakabarnya lud dimana posisi kantor ya
3755,he'eh bahagia bisa datang dari mana saja berarti percuma kalau datang dari mana saja tapi hati kamunya tidak-mempersilakan masuk
3756,laperwkwkrt #kepogaul lebih kuat tahan lapar / kangen
3757,narsis benar om :d abis sholat foto bentar
3758,segitu hina nya aku dimata kamu
3759,ini seriusan loh sudah rapih dari pagi sudah wangi tingal jalan saja tapi tidak-ada yang mengajak huft
3760,alhamdulilah sukses! hari ini kita keren sekali :d mangat terus yaw!
3761,selamat pagi kesayanganku yang ganteng yang kece : semangat yo hari ini emuah♥ slepagain
3762,eh layla ya salah deng kirain siti hehe
3763,alhamdulilah baik juga haha kerja apa kuliah kamu baik tidak-baik haha sendirinya bagaimana
3764,mulai mencari2 tiket murah :d
3765,jan ini kak nanti muka cantiknya nga kelihatan bagus tidak-sih d jd'in ava ( |
3766,min dimana rt oke nanti mimin insyalah livereport ya #mins
3767,i'm at vi d smp bunda mulia - (jakarta pusat dki jakarta)
3768,semoga langeng yah ka :-) duh jadi tidak-enak kan akunya (�✣�) itu sudah rajasia umum ka :-) iya deh tauan
3769,bikin saja pan :d iri sangat kalau ngeliat boyband
3770,edit lupita :p tidak-enak sekali kalau dengar coboyjunior nyanyi pasti mereka selalu bilang gini ke saya kamu bidadari jatuh
3771,oh keberuntungan dimana kamu berada :(
3772,gretingnya tidak-difed back oke gp;')
3773,wkwk haha makan tuh cinta iya va si dita mau nangis itu haha wkwk kariki yak depan
3774,aneh kalian semua ! aneh sumpah
3775,lah saya sudah pulang ke toko buku tadi hahaha eh ini saya benar beli -_-
3776,dingin jadi males mandi-_- tapi dingin tidak-dingin juga saya males ) gimna tuh
3777,suka gratis [pic] —
3778,akan gendut sangat dong fir - gila saya saja yang sudah empot2an3-|
3779,ye jangan sedih ah bang ya map map kali dalem~ pukpuk {}
3780,tapi kalau dari encib bisa lah dududu dudu bisa bisa :) jakmaniabandung selamat kang persija anda berhasil
3781,menghilangkan stres (with tia at tanjung pasir) [pic] —
3782,cantik lagi apa kaw �
3783,buku dengan halaman berjudul what every man thinks about apart from sex adalah buku best seler tapi isinya kosong
3784,makin aku cinta cermin sikap mu yang mampu meredam rasa keakuan ku memahami cinta : <3 hehe
3785,yth bapak tolong dibubarkan saja psi pak prestasi nihil suporter sudah anarkis smp muncul korban jiwa buang2 angaran sj pak terima kasih
3786,panas yah tidak-kaya kemarin sejuk dingin gimana begitu
3787,selamat pagi jekardah selamat macet kembali selamat ngebul tak terkendali huah :)
3788,yakin bisa ! yang penting sudah usaha dan doa :-) selanjutnya tergantung besok
3789,ya cukup tahu saja sik :)
3790,bagusan fifa efeknya di x box pes ada efect flarenya jadi tidak-sabar
3791,bang tahu gejrot ya (at vila mertua indah komp dki joglo) [pic] —
3792,sayang sekali malaysia harus tersingkir pada kualifikasi grup kejuaran bulutangkis piala sudirman
3793,(•� -� •�♈�) tsahrt kamu itu mirip capucino cincau #tsah tersebar dimanamana dan bikin penasaran
3794,rindu ini terasa indahnya bila kamu ada di sini bersama ku berbagi rasa :-)
3795,sampai jam berapa sudah mulai ramai di lawson cipete yuk merapat :d
3796,dimane kamu ndar saya sama babeh nonkrong dulu cius headbang kaya nya enga deh sampai pegel ni
3797,aku tidak-mau menyakiti kamu grgr aku:(
3798,semangat buat kenaikan kelas ya:d!
3799,aku cantik melebihi bidadari! #ea
3800,heheh maaf yah dis wkwkwk eh salah ketik terus tuh~�
3801,selamat acaranya sukses dul :)
3802,pro mahasiswa apa pro demokrat capres muda pro mahasiswa yang berani dan yang punya idealisme! ( detik2 pelepasan mahasiswa
3803,caper wah parah na den kalian berdua mirip jidatnya saja sama samasama ngel
3804,enga cici sudah itu pakai bohong lagi kesal kesal
3805,akhirnya nympe rumah juga : cpek pesta resepsi wif keluarga besar ! tapi kalau sudah ada sayang hilang deh capeknya : muah :
3806,kaday peka dong kak mepi suka tahu sama kaka->rt yampun hahaha bisa jadi eh:$
3807,tidur gerah pen keluar rumah pala rengat serba benar ini mah
3808,tidak-jelas ah masa sabun buat perang sudah
3809,ayo tidak-normal tuh :d
3810,anjing ni pasien baru tidak-bisa omong plan apa ini rumah sakit bukan kamar lo!… (at rs mitra keluarga kelapa gading) —
3811,kamu bar gajelas;p hehe yang tidak-jelas siapa :) au apan bar;p wkwk tidak-jelas nih-_- haha:p
3812,jare kamu ra kenal aku sing sombong siapa anak tkj a sekarang sombong sombong ya maaf salah mention
3813,selalu membuat ibu bersedih dan kecewa belum bisa ngebahagiain dan ngebangain ibu :(
3814,makanya mandi ! kok bau terasi seh
3815,tawa kamu ewh~
3816,main cini kost mbul :d dirumah :) lagi dimans cantik (cont)
3817,drama! jahatnya teman aku; (rt yes benar kan abis tertawa puas dan pada akhirnya tumpahlah
3818,cuci baju selesai sekarang beres kos'n ! semangat
3819,hasya baik ko pasti aku diteraktir jangan mau li! mau in kalau kamu akan ditraktir :p
3820,sok tahu wo adminya pasti si amel juga nih
3821,di twiter banyak yang pakai ava kakak akun yang asli yang mana nih kak
3822,nanti malam tak bisa pani memo'a tity kan yah bah bagus sudah kapan ya kalau jadi nanti malam d sudah tahunya cuma
3823,oke sip! yap dapat seat paling ajib pkoknya val tiket nonton star trek nanti malam dielu kan din
3824,haduh kok saya salah terus ya -_- aduh tidak-usah diulang juga kali -_- haha iyaiya yaudah dari ulang
3825,benci sh tidak-cuma sakit hati saja
3826,ah jangan dong:'(mati di hati saya mati mungkin wkwkw :p
3827,macet tol cikampek arah jakarta hadeuh
3828,mati
3829,tidak-bagaimana bagaimana hahaha hayo gimana! hahaha capai hati capai pikiran tapi saya sayang bagaimana dong
3830,#spiktanyacinta siapa teman kamu yang jago dalam hal cinta cintan
3831,mas opo kurang seksi mas opo kurang ayu mas opo kurang aku mas gregetan c:
3832,pusing banget☹
3833,aduh kurang paham deh bei itu mah hahah liat panitianya saja nanti kita disana seperti apakah hihi :p
3834,stres cuma grgr buku ilang � an -_- „​� karem (�_✣� )
3835,cie masa iya saya trauma pacaran-_-kan tidak-mungkin fakyuah
3836,hemat batre
3837,iya elah anak ipa nih ah masasih serius ajarin dong tidak-bisa trigonometri sn geometri nihrt
3838,nih orang polos apa benar pe'a sih xd
3839,hidup bukan cuma buat cinta membuat orang tua dan sekeliling kita bahagia itu lebih utama
3840,berpikir dewasa itu bukan hal yang aneh tapi bijak karena sadar bahwa pikiran tak bisa terus menerus egois terhadap diri sendiri
3841,hahaha kece gila :d enak saja (�_�)マ (>�<) miauwnya kece tuh boleh ngembat dimana vid haha milo semoga
3842,daripada curiga mending sekalian saja saya lakuin puas mungkin oke waktunya istirahat besok otw pagi ke smansa bye!
3843,hidup saya penuh imajinasi yang gatau bakal tercapai atau enga:)just dreaming and enjoyed hahaha
3844,aku paling jam 2an bang kemal gatau besok bm saja rt benar yah di tungu loh mau jam berapa
3845,liat video pas nari di kelas : ) kangen {}
3846,ya alah kuat kan aku � �
3847,1/2 jam lagi baru tutup tapi sudah sepi dari 1jam yang lalu <(� � )>
3848,fel comfort (at kamar asri tiara sani) —
3849,kesayangan aku walaupun sudah jelek :3 (at mabedrum~) [pic] —
3850,iya sekali bukan rata2 lagi tapi hampir semua orang pintar pelitnya apa iya rata2 orang pintar itu pelit
3851,haha iya kalau benar ya syukur saya mah :d yah sayang sekali saya rasa kaya begitu tidak-ada (cont)
3852,bah mantap kali kat2 abng yitro
3853,tai sekali -_- hahaha banyak banyak lah berdzikir karena makhluk halus berada dimana mana :)
3854,iya sabar diana kamu yang bikin saya emosi rasain imbas nya ya nyet!
3855,sabar nanti saya lunasinrt bt mau kamu lunasin kapan kasihan yang sudah pada lunas
3856,oke saya kira kamu tidak-on:d ketauandeh:|
3857,someday pzti klytan qo mana yang bnern baik n tulus dn mana yang bukn ☺ � � ga„ mungkin tidur ☺
3858,iye giliran sudah putus yang dicarin siapa coba nah! (y) kesal sat ! kamu punya sahabat seperjuang
3859,sabar kumpulin tenaga dulu maunya sekarang nanti malam jadi pengen :3
3860,pernah pernah ngeliat setan #tk
3861,amin neng semoga cepat lulus ya jangan ky keonk :d hahah bukan a -_- nyusun skripsi doain ya a
3862,iya seram aduh seram ya hahahart hahahaha tidak-ah entr bangun terus ngamuk kaya hulk
3863,pintu luka itu terkuak kembali kini lukanya semakin jauh melangkah ke dalam dan semakin terasa menyanyat sanubari
3864,salah sudah kamu bo
3865,di rumah ipul bang eq sangat najis si jetet ah
3866,kolam ikan rumah saya #hapywithspikers tempat yang bisa bikin hati kamu tenang itu dimana
3867,with my lovely haura yupa nia n iyam luch yang terburu tanpa kenyang wkwkwk balai sudirman w/ others) [pic]:
3868,lucu [pic] —
3869,entahlah yang pasti mimpi saya bikin saya galau haha setia kawan kok:d
3870,hai folow kita yuk blast folback cek fav sb kan tidak-pelit :p thanks :)
3871,keajaiban sekali tes langsung lulus
3872,semuanya dapat salam dari dede loki yang penuh semangat! kisbye matagenit
3873,yayayart ga! ga! ga! bagus mana gus -_- (cont)
3874,tidak-suka sabar nanti juga kalau sudah turun makan2 makan cakwe kan
3875,cepat balik biar bisa liat u d lagi hey jangan ganti wily ya please :)
3876,#reportase kuliner: ke #mandirikarnaval bareng anak kecil di sini ada ketoprak ciragil
3877,sudah setengah tiga ya pantas saya lapar
3878,saya lebih baik btuh teman terus deh biar tidak-sedih mlu kalian mnghbur hari ini♥
3879,jika kamu mencinta biarkan buang dalam damai menciptakan suasana yang senantiasa mewangi dan menyegarkan hati agar tak luka
3880,dimana mana htku senang ha jauh bhie dimna bep ko elu nga rusuh kaya biasanya ketemu saya tapi tadu saya
3881,sehat sangat dia lagi hapy mod dia kemarin :)
3882,i'm at lia harapan indah (bekasi indonesia)
3883,trserah formasinya yang penting musim depan juara hahart 4-4-2 amin amin amin wenger tetap inginkan roney
3884,gatau nih masa pada sama-sama yay ahahaha kan benar kamu ultah sekarang teraktir gue-_-
3885,pemeran utama ramayana (mbak dara sebagai shinta) (at gemafest wisma subud) [pic] —
3886,keren nih beli :) #new! | kr drd - idr 15k |
3887,upload pict saja lama bgt><
3888,beli ini saja naik taxi orang kaya (at alfamidi) [pic] —
3889,folow -> yang lama di hack terima kasih
3890,3hari berturut2 mimpi buruk terus :(
3891,tidak-usah maksa cantik cowok malah tidak-suka yang lebay:)
3892,enak dong sambil smoke :d kopi hari ini panas enaknya minum apa yah �
3893,ih anak sd sangat :p jewer saja kepo itu wajar tapi kalau keterlaluan gatau diri bgt!
3894,sini sama kakak disini :) yakin seyakin yakinya ca
3895,nasi uduk oseng cumi asin martabak goreng bihun kecap orek tempe tempe goreng kerupuk plus sambal kurang apa lagi yak :)
3896,capai ceu odah tapi senang bisa ketemu dan kenal keluarga dirimu thankies ceuceu muahmuah
3897,god always listening always understanding (galau) :p cukup min cukup galaunya nah ! percuma
3898,tenang saja saya mah kan ada topik si itu ya yu wkwkwkw
3899,berani vs narsis � � � ✜� (with vita at graha mobisel 6th flor pt alifah land ) [pic] —
3900,sama2 poy kamu lagi umrah ya poy iya kangen sudah lama tidak-ketemu hehe
3901,semakin barakalah :) apa harapan kamu untuk kota jakarta di masa depan #konserhutdki
3902,wkwkw makanya ikut perpisahan wkwk :d itu foto tumbur pas lagi sekarat kak wkwkwk itu fot
3903,katanya mau selamat tidur ^
3904,cie yang kangen sama saya pengen diajak bercanda {}
3905,mambu maka i iki semoga dompet tipis ini menjadi acuan semangat dan motivasiku untuk menangin lomba2 lagi :'d
3906,cepat berakhir dong hari selasa ! pt bintang wijaya abadi)
3907,iyalah penyakit orang pagi2 ya itu kok tau( )-_-rt pasti sakit perut kebiasan nih _
3908,kalau ujan gini ngetwet “becek“ bisa salah maksud :-\ duhilah pikiran orang dasar _
3909,aneh kenapa lagi x-( pending kalau bm
3910,besok pulangnya kaya tadi lagi ya muehehe ;d
3911,cuma gara gara antri di pom bensin! bikin macet saja tahu nga fck!
3912,heiho saya sudah sampai rumah dan mendarat di atas kasur bersiap masuk ke alam mimpi baik baik yaw disana ✣�
3913,itu ade kamu yang kecil umur siapa ka ade aku umurnya berapa cil masih bulet sangat ahaha wulanmisyah: new ava
3914,itu nama nya labil yang kalau ada masalah atau pun tidak-suka sama orang tuh ngtwet dan update kamu sudah besar bukan anak kecil
3915,sedih sim ☹ ka ayu (✣� _✣�) sat sat kaya gini cuma butuh sosok hero ayah
3916,jlep - - gpa kali enak tahu neng :d tidak-dunk jangan ya alah o:) haha kya a berhasil ni saya
3917,memang kalau rbo berapa mingu berapa duitnya tidak-ada nih kalau mingu mahal bu :d (cont)
3918,kalau saya tidak-serius tidak-mungkin bertahan sejauh ini
3919,iye benar nga dan dari pada twiteran mending pada kerja sudah
3920,kalau buka facebook suka ingat foto yang masih kecil peluk boneka haha
3921,iya saya nonton so7 kirain saya tidak-keburu tahu nya masih keburu menyesal sudah srul parah tidak-ikut -_-
3922,mahasiswa pintar itu mengerjakan tugas kalau sudah diomelin dosen :( - -
3923,halah-_- sudah biasa dibilang kece penbat dibilang kece yak wkwk :p
3924,haha iya saya kira saya belum dikategorikan cerewet haha
3925,kan dukun nya masih pemula deh makanya soktau engk geh ka kok sok dukun berarti masih kecil sudah pelupa
3926,baru engeh pas buka dompet uang ilang hahahah
3927,kirain makan :| bisa w dimana basket (!`� �)� �)�) kalau makan gratis ayok :p wkakaka
3928,kenyang sekarang nonton :3
3929,bahasa kamu main dirumah sakit yan :d
3930,harganya masih murah meriah lagi haha
3931,by sahabatku letis yang cantik ;)
3932,hahaha dasar ish' tidak-ajak ! tidak-sibuk kog cuma menyibukan diri hihihihi :d
3933,haha smw sibuk ! bank bri divisi pbm landmark tower b)
3934,semangat buat perform nanti pagi ya dek^
3935,lah kamu tuh gel kamu caper ego nta apansih gel caper kamu bego-_- sombong terus asik sudah cowok
3936,ha serius jef kapan kok tidak-ada berita dari ank2
3937,cewek yang masih ngetwet jam segini itu biasanya cantik
3938,aduh jadi malu deh :) folback dong rin hehe kamu nm nya lucu jomblo sampai halal
3939,sarapan istimewa sekali pagi ini
3940,doa dari kejauhan poin3 ya sayang : #awayday #mitrakukarday #poin3 !
3941,tidak-semua wanita yang menjadi simpanan pria itu adalah wanita nakal - namun apa mereka tahu kalau perbuatanya itu salah
3942,dapat besek dari ibu2 pengajian malam jumat xixixi snack for diner ya sayang [pic] —
3943,thanks god! selamat untuk adik-adik sma yang sudah resmi lulus hari ini! sukses selalu! #ynwa
3944,pas nyebrang ada cowok lagi mohon minta maf sama cewenya dan mata saya melongo terus sangkin seriusnya melihat itu pasangan �_�
3945,iya mata jelalatan kalau sudah liat nail art haha yoi jari jari lentik devita langsung beraksi menghias kuku cantik kita hahaha
3946,peka elah !
3947,pukpuk memang saya pembawa sial kok saya lahir saja krisis moneter makanya nama saya monthianart
3948,terlambat nonton demi nungu kamu dijakarta dan akhirnya ~
3949,jeh payah kamu (n) wo
3950,ah serius yau tungu ya: aku kerumah kamu sekarang ya kamu dimana
3951,diajakin kampret lagi buang sampah di godain banci-_-�
3952,dia mah nax alay
3953,ko tahu haha jan ktwa -_- wkwk ciye yang foto sama mantan :p dindamlyn: nah haha d apa saya terlalu bodoh
3954,kamu yang alay bodoh kata wal
3955,tidak-usah berisik mending cepat balik ke jakarta sini tidak-kangen rumah apa
3956,hehe iya salamin yah blngin maf tadi guenya tidak-ngeh alhamdulilah lancar kamu bagaimana om
3957,oh yaudah tapi semangat ya gatau kalau taruni kalau saya liat taruni cuma yang nomer saja hahaha:-d
3958,dan setiap pagi saya harus debat dulu sama kang sampah �_�
3959,nungu sat2 yang special kapan lagi ya kaya begitu tidak-akan sih kayaknya
3960,kamu malah benar benar dikelilingi dunia band wkwk derita anak tidak-gahoel wahaha saudara saya juga punya band
3961,cinta ku tidak-pending k kamu ( ื▿ ื�) eh bm kamu pending
3962,inikah akhir cerita cinta yang sealu aku bangakan didepan mereka
3963,awan nya bagus tapi tidak-tahu sudah nanti sore -_-
3964,iya sayang : kangen nih sma makasih pipit ;) hehehe
3965,kan saya baru bangun jadinya selamat pagi wkwkrt inimah sudah siang intan wkwk selamat pagi☀
3966,andy belok kemana dulu kali lama amet sampai rumahnya-_-
3967,duh lama syekali deh
3968,biduran haha sambil telepon biduan :p halah pusing mikir stok cabe an :p
3969,cinta tidak-butuh alasan kan
3970,morning last exam ya semangat ! ditungu toganya ya
3971,amin terima kasih best you to : mihihi selamat menjalankan aktifitas buat hari ini semoga lancar
3972,doi tidak-ada kabar fiq sumpah deh ini saya benar kepo
3973,belajarnya besok saja sekarang lebih baik tidur satria 2nd building)
3974,cemangat deh :3 sombong euy sekarang mager
3975,carilah seseorang yang bisa membuat mu tersenyum sepanjang waktu niscaya hidupmu bahagia bersamanya
3976,pagi juga ;) pagi mimin;)rt selamat pagi :)
3977,tetapi kadang kemiskinan mnybabkn kekupuran disat ksabaran tdak membntngnya!
3978,belum masuk feb cek dm ya vin boleh minta tidak-bagus deh kalau gth ada kok vin
3979,nah kan mendung gelap hujan may be ha ha ha !
3980,(� �✣�)�✣� c) sudah tidak-sabar nih kak ketemu kakak
3981,itu bagus tidak-fan watching quen of ambition korean movie
3982,padang golf kemayoran~ bagus sangat
3983,hari ini kerja keras sangat :(… (w/ ema & others at menteng prada 3th flor panin bank cpl-rbg) —
3984,noh lang > tangan anda bau gosokan tangan anda pada benda yang terbuat dari stainles stel
3985,aku di smpn bekasi mbak deket rumahnya mbak ayu kalau tidak-salah mbak dimana
3986,mantap buat hari ini rek (y)
3987,wkwkwkwk :p just sing a song :d cie cie cie ♫adera-lebih indah dan kamu hadir merubah segalanya
3988,susah ya jadi orang ngangenin baru masuk kamar saja sudah dipangil pangil wks
3989,tiap busnya datang pasti isinya penuh kapan shinta smp rumah kalau gini terus � c: (at —
3990,cah begitu saja kaya marinah dong lagi showeran dengerin itunya aku aku terjatuh dan takbisa bangkit lagi~sams
3991,sms ke nomer aku jangan ahaha iya kaka sayang :)
3992,maklum executive muda dan berbakat
3993,sehat ah ! [pic] —
3994,okelah kalau dialog didubing jadi bahasa indonesia tapi kalau lagu-lagunya didubing juga jadi kedenger aneh #thelionking
3995,duh masih pusing gara-gara kena bola disekolah :-(
3996,tahu nih kakak yang dapat gelar mobi tidak-mau jujur
3997,makan mulai rese (at aneka bubur khas pakistan) —
3998,sabar bu haha masuk cuma dipalakin(n)
3999,ngemil chocolate jalan terbaik memperbaiki mod
4000,iya diska kasih tahu kemarin put oh iya belum ya oke sudah put
4001,za alah sudah trombosit tambah turun dibilang tidak-kya sakit pula sama dokternya �… (at rs selasih medika) —
4002,lebih baik diam dan tidak-usah kembali kesana
4003,adem semoga berhasil
4004,tampar sampai mati apa reaksi kamu kalau punya pacar egois #jujur
4005,tidak-kuat bangun wkwkwkw
4006,what gotong buku kedepan tv love life & music spektakuler duo malam ini pkl wib
4007,ah kakak suka malumalu begitu ngakuinya:p haha uek:&:&:& tidak-cuma mengakui diriku polos imoet
4008,masih lama sangat ya ini ( |
4009,oh begitu ya saya kaga liat pengumumanya sih khusus jurusan tkj multimedia
4010,ih bang ngedoain nya jahat beut u u halah nanti senin nilai nya di tempel di mading nilai elu jelek smw deh wkw
4011,selamat hari mingu (with aprilia and marcia at hkbp letjend soeprapto) —
4012,senang senengkan aku bales;) malam malam
4013,apalagi saya dev x_x parah t takut sangat idih sama tidak-bisa tidur
4014,kesukses an yang kamu dapat itu akan lebih sempurna jika kesukses an mu itu berguna bagi orang lain !
4015,apa sj basi sudah tahu basi ah basi
4016,ude tahu binal dan bengalnya jadi malas buat dekat lginya juga :/
4017,ya ya ya ya tetap semangat :-)
4018,pria berbohong seperti ini pada wanita karena mereka tidak-ingin menyakiti perasan wanita #gubrak
4019,sakit bgt;&;(
4020,ciri-ciri orang wahabi itu sering menuduh bahwa mayoritas umat islam telah jatuh kepada perbuatan syirik
4021,sayang ewh saya mblo nih:( ja sayang2an di tel !-_-wkwkrt
4022,balas smsnya lama #soalku yang bikin kamu kesal sama pacar
4023,haha kalau ada orang yang berbuat salah itu ditegur bukan malah diumbarin dan dijadin bahan gosip
4024,saya nunguin nya sk yang datang mala surat cinta yo -_- wkwk komedi pagi mau enjoy saja sudah kamu lulus mau cuma tanpa surat su
4025,pas sangat semingu lagi~ mrs choi
4026,cukup sudah nyerah ! im okey !
4027,rtkak juna juga enak kok masih punya abg sedangkan saya hanya bisa melihat dia dengan yang lain:') kangen pun juga di tunda:')
4028,hahaha sudah benar men elu ngo kuliah lah yang benar haha
4029,salah iklan cap badak
4030,hai peri cantik kamu juga harus semangat yha
4031,peredaran filter lama sudah semakin langka harus nyetok banyak nih buat kedepanya
4032,baik sayang ({}) telimakasih yah :
4033,sepi yah :d
4034,semangat palelo-_- ramai sangat anjir-_- malay saya semangat keca nitip poto yak wk keishashakei: otw;3 ak{}{}
4035,dulu kalau lagi ngecas hp pasti dipakai buat online sekarang menyesal sangat :| hp sudah hancur ancuran :'(
4036,ah masa sih perasan kamu saja kali :'( tapi kaka sombong ah sama aku-_- sombong dapat untung apan
4037,sudah terus pas kita share kita bisa nulis begitu iyak-_- kamu sudah dengar :o
4038,panasnya luar binasa
4039,cocok mesti meh njaluk duit (� ) pak buk
4040,em bagus sangat memory ke format terus di harapkan foto di netbok masih di simpen eh tahunya sudah di apuz em bagus bagus #telenmouse
4041,kamu kira saya pup duit sampai minta traktir terus mata saya itu bulat tidak-traktiran ah cufrang -_-
4042,selamat ulang tahun bang #136 mantap selalu bang \(�▽`)/ hidup bpak caleg #eh hahahaha
4043,pilih atau saya �a� pilih siapa2 dua2nya kece abis peyuk
4044,oh syukur deh kalau bukan ( ^✣�)
4045,selamat pagi selamat hari mingu selamat beristirahat :d
4046,semoga kalian tidak-termasuk dari orang itu-_- duh geb-_- seram semoga teman-teman saya tidak-term
4047,mantap x tu masih merah ​(y)™sip(y)™sip
4048,lebih baik percaya dan menyesal daripada ragu tapi menyesal
4049,ustadz cabul rempong
4050,jual kebutuhan kosmetik wanita mac paling murah sejagat dunia maya demi tuhan! cek fav^
4051,temuin langsung ngpa bit! takut sama kamu gamungkin!lu apa saya yang balas nya lama elu tolol!
4052,anak kecil jangan pkek kita negatif kalau dilarang semakin dikerjain pasti nmbah banyak yang folow
4053,tong kosong nyaring bunyinya banyak omong tidak-ada isinya haha
4054,nah kan susah lho bicara pakai nada tingi terus walau padahal lebih asik kalau nadanya meliuk-liuk lebih gimana begitu
4055,who are they #lovego semuany boleh datang kok dan menyaksikan penampilan group artis korea serta bintang fenomenal korea
4056,:'){}♥ iya sayang tedy bear kesayangan{} kan aku tedy bear kamu sayang :( dengan
4057,a yalah saya malu sangat salah tangalan ni saya wkwk jadi orang pertama kan :p (cont)
4058,kadang-kadang pilihan yang terbaik adalah menerima ★ rectoverso (at pulo asem no 70) —
4059,baru siap pengajian dan kesimpulanya : besok malam nisfu sa'ban malam semua dosa dan pahala dilaporkan hehe… —
4060,cie sama kaya situ haha:p cie yang malam minguan dirumah saja :p
4061,ciye cowonya teman saya ultah ahah hapybirthday ya wish nya yang terbaik saja padahal ge begitu kenal
4062,lihat jam biar cepat langsung jam 6pg yang belum tidur lagi apa :3
4063,bosan hari ini makan buah terus ngeliat timbangan sgitu2 baik -_-
4064,virus nya ganas
4065,sinting kamu et enakan paketan pak hahaha
4066,cewek aquarius: harmonis pandai bergaul seru dan lebih suka punya cowok yang jujur
4067,sakit diare ya ;) gemini kesehatan: hati-hati terserang diare untuk itu jangan suka jajan makanan
4068,makasih kaka cantik {}
4069,gimana caranya nyisir rambut panjang yang anis di sasak sakit :( any tips
4070,wow sangat orang yang mengunakan tangan kanan kira-kira tahun lebih panjang umur dari orang kidal
4071,harus disiplin waktu nih biar tidak-berantakan
4072,berani nyentuh keluarga saya saya patahin tangan lo!
4073,justin and nick demoura before perfoming ganteng sangat tidak-sih justinya tatos nya secy parah
4074,tahunya sapi lada hitam yang enak di kedai kita
4075,to fast if its real �
4076,┼�┼�┼�┼� pintar juga u blay (✣� _✣�)\('� ✣'� ) cebu sudah buat lau seperti pulo sribu jawabanye kontril -_-
4077,aku sayang dia tuhan:'
4078,:-) hem nde stadium untuk cinta sma sj :-) waduh2 gaswat! sudah stadium nih kaya'a :d
4079,biliard olahraga cocok leo: biliard panahan golf sepakbola catur bola basket renang tenis
4080,sengaja yah klr kantor jam sgini ngarepin tidak-kena jam macet ternyata oh ternyata hadoh tolong ( � t� � t�)�
4081,paper kewarganegaran� (at taman modern cakung) —
4082,galak benar kalau mau nyindir langsung saja goblok tidak-ush pakai twet2 yang seperti pantat onta
4083,saya :') ada yang terpaksa tersenyum disat sesunguhnya ia merasa terluka ada
4084,oke deh
