2477,cailah bijak benar rt makanya buka hati kamu eh mata hati deng maksudnya tertawa   cont,0
2478,oh lagi tidak disekolah   untung saya yang gambar,0
2479,selamat hari mingu  wekend,0
2480,eh tidak tahu saya juga 1 3 juli oke terima kasih 1 3 fildzah_anisa   eh daftar ulang sekolah tanggal,0
2481,cinta sejati adalah adalah ktika ï ½ ï ½ bisa tersenyum kalau orang yang di   cintai berpacaran dengan orang lain,0
2482,tidak pernah peka t t,0
2483,paling benci sama fotografer yang suka fotoin bitch2 obsesi jadi model aslik     with yurie dan ahnaf     pic   â,0
2484,syumpe tambah kece b,0
2485,setiap peristiwa saya sikapi masing masing gak saya buat paket soale iya partai politik partai politik yang kadernya korupsi ada bukan hanya korupsi tapi kejahatan lainnya pertanyaannya apakah setiap kejahatan itu selalu dihubungkan dengan ketumnya   kalau iya cek lagi kejahatan yang dilakukan kader partai politik,0
2486,baca ini  _ rt sepi tidak ada lho,-1
2487,di jakarta ujan kok di cikrang hanya lebih baik iya,0
2488,hajar bung tertawa bung lihat ini iya bnrlah biasany dia parah,0
2489,kalau sudah kena pasti susah tidur deh,0
2490,haloh selamat morning   3 godnpageh  3,1
2491,sehat sehat sehat sehat sehat iya,1
2492,kurang jauh  _  tertawa   di mau iya yuks ketemuan di kalau sentral z,-1
2493,nonton malam mingu miko bikin of jadi seru aza,0
2494,yak sekarang tiba2 dc hebat benar cepatnet ck,0
2495,a ngintip diana   alhamdulilah terima kasih norak   3 you to   dinsafitrie cantik avanya,1
2496,apan   a saya bingung tertawa penting itu informasi buat kamu kali saja manfat   di kata   a,0
2497,kalau habis saur suka langsung kulsub   kuliah subuh   habis adzan subuh sudah nya main sampai matahari terbit patariktatik lodong sama anak rw sebelah   oldmoneygakngerasain,0
2498,asik begitu iya punya kenalan yang tahu tentang sejarah sejarah atau tidak bahas filsafat filsafat   bahas fallen angel pokoknya conspiracy theory dan suka teather punya darah seni pgn deh punya teman kaya begitu         akan saya keep pokoknya tertawa,0
2499,masih ingat    citra    kala itu     1996 tempat ldrnya mahasiswa atau sekedar tempat berlabuhnya di tanggal tua minta transfer sama orang tua    warung telekomunikasi    itu tepat dipinggir jatos hari ini tidak sekedar tempat kumpul2 padahal dulu tidak ber wifi atau mungkin di atasnya ada kostan mahasiswi,0
2500,saya sayang sekali tauâ,0
2501,tertawa lepas puas bebas    emotxtawa  thankyou teman teman,1
2502,tolong goal dong ayo real madrid,0
2503,sekali lagi selamat ulangtahun sayangku   â     maf belum bisa kasih yang lebih semoga dapat manfatnya iya aamiin,0
2504,soalnya lumayan susah kakak kalau yang angkatan kemarin mah masih enak,0
2505,bukan ujanya yang deres tapi gledeknye yang deres tertawa,0
2506,menenangkan hati dan pikiran masjid al bakrie,0
2507,cie clebek maunya si begitu tapi sudah ada puskesmas yang turun   di bantai   paraji salah tidak a,0
2508,me lagi naik motor dijalam bocah   bang   standar me   langsng lihat bawah bocah   bukan standar yang itu tapi mukalo yang standar terus mereka ketawa dan pergi me   ye anak setan   oldmoneygakngerasain,0
2509,tl saya ada yang nanyain itu apa sih _ polos parah,0
2510,hosh hosh stasiun depok lama,0
2511,regi   spikwithspikers konsentrasi kamu akan hancur sekali kalau tiba tiba ingat sama,0
2512,my neighbors the yamadas itu film ghibli terbaik lah setelah spirited away,0
2513,momen istimewa juga bukan hanya bersama si diatapi kadang juga perkumpulan sederhana bareng sobat juga bermakna demikian   temankobong   pagingopi,0
2514,bumi tk pernah letih b putr tk pernah mengluh dpijak tk jua meminta dijunjung   andaikujadibumi,0
2515,betul emotxtawa    p gaya ciuman cancer   lebih senang melakukanya dengan lembut hangat dan tidak ingin lepas,0
2516,saat itulah saya menyadari kekuatan emak dalam mendoakan anaknya dia memang ingin salah satu anaknya diranah kesehatan mungkin doa saya lebih manjur daripada beliau jadi saya keterima di ekonomi dan meninggalkan poltekkes bekos gabetah for some reasons,0
2517,selamat ulang tahun jakartaï ½ ï ½â   ºï ½,0
2518,aduh parah sangat     fatin ngrusak lagu   judika,0
2519,hanya disini     bisa dapat nasi uduk sama lontong yang enak tapi harga bersahabat http     t co uo8chcjcyw,0
2520,dimana mana hatiku senang   p kamu dimana,-1
2521,10     remajaindonesia berapa persen kamu menyukai photography,0
2522,dududu kasihan jadi males twiteran kalau jaringanya cacat begini,0
2523,santai dulu   pic   â,0
2524,apa kerumahnya saja tapi sudah larut tidak enak sama keluarganya,0
2525,tertawa kangen tidak da yang menyengnyong dlab saya tidak bagi2 coklat seh mkna sakit gigi memang kamu coba semua dsna,0
2526,kamu ribay bodoh,1
2527,min kalau belanja sekitar 20 40rb ada diskon atau gratis ongkos kirim tidak,0
2528,namun engkau datang disat yang tidak tepat cintaku telah dimiliki   fathin,0
2529,visitindojobhuntercom iya apa enga   kamu sayang teman teman,0
2530,sok puasa sangat kamu bgst  emotxtawa rt tadi saya khilaf mbon jadi lapar  emotxtawa h saya buka puasa dulu yak,2
2531,benar sekali itu       izikan saya untuk memiliki hatimu,2
2532,pemaen brazil yang golin kedua seperti film telenovela cinta paulinho  _,-1
2533,horeakhirnya ngerasain busway baru yang panjaaang bus nya masih bagus nyaman       ndeso,0
2534,untung kamu sabar hihihi,0
2535,please help bagaimana caranya leave saya grup yang isinya hanya 6 orang   tmn dekat kampus   tidak dekat juga   im faking it they  re so toxic dan niru segala yang kulakukan,0
2536,sayang sangat sama mereka   sampai kalau lihat mereka seperti di perlakukan tidak adil saja saya sampai menangis    emotxtawa w tidak tahu sih sebenernya kenapa saya bisa sesayang ini sama mereka   mungkin karena lihat dan tahu perjuangan mereka selama ini   apa lagi mereka sayang sangat sama ikonic       url,2
2537,jakarta sayang kamu dimana,0
2538,bodoh,0
2539,pepeng bolos kuliah parah kamu peng orang tua kalau tahu pasti menangis peng tahu kamu peng lampu merah ae pakai madol,0
2540,air dari pulau ini indah seperti cerita kita yang akan selalu indah â,0
2541,tapi hari ini berbeda ketemu   berpapasan   tapi tanpa siapa sampai pulang dan orang orang blng kita berantem padahal tidak malemnya terima chat yang isinya si geblek tertawa,0
2542,sedih begitu tidak,0
2543,lemas sat   a tidur   ï ½oï ½   â     â     â     ï ½ ï ½   â   ¾ â   ¾   ï ½ â       â   ¾ â   ¾   â,0
2544,negeri ini didirikan dengan akal sehat politik membuat banyak orang jadi pemarah akalnya buntu mari turun ke kampus kampus rawat akal sehat mereka itulah sedekahmu buat bangsa bukan nungguin apbn,0
2545,username   karena mereka tidak mengenal rasa tanggung jawab   mungkin pas di sekolah sukanya juga nyinyirin gurunya   makanya kebawa ke medsos,0
2546,setelah di salahkan sama beliau   ini adegan scene di tkp kemarin masih terbayang dengan jelas di pikiran saya bahkan sedetik setelah saya buka mata pas bangun tidur im so sad pakai sangat,0
2547,untung saja tidak jadi pulang malam ini kalau jadi pasti kejebak macet sudah pada update macet ï ½ pulang fix besok pagi ï ½,0
2548,asam padeh   murah meriah antri rm padang karunia jaya,0
2549,pusing lagi   translation   sayang saya lagi pusing bawain panadol dong  emotxtangis   emotxtangis,-2
2550,bodoh cowolu futsal tidak nonton,0
2551,ketika kamu menganggap    sexual harrassment    itu wajar berarti kamu l nte alias kamu seneng kalau ada yang ngelecehin kamu via vallen speak up itu sudah tindakan yang paling benar menurut w sebagai warning ke laki2 lain   tidak semua cewek bisa diperlakukan begitu   speakup   timesup,0
2552,enga ah ciruas itu dekat ulangan ish jauh dari mana kali  _,-1
2553,username   mas adie biasanya para pecundang memang kaya begitu selalu berharap hal terburuk menimpa negri ini sambil meperkeruh suasana dengan harapan ada kesempatan untuk mencuri kekuasaan   2019istiqomahjokowi,0
2554,bertengkar sama orang yang diangap saudara sendiri itu seperti mikul batu kali ton berat mau menangis mlulu rasanya audzubilahiminasaytonirojim,0
2555,emotxtawa  besok mimpi indah di sekolah       gasabar ulangan koloid sama termodinamika,2
2556,mandi   mandj terus ke undangan nganter   dan si jelek,0
2557,saya mah sama setiap orang baik fit tertawa gampang itu mah jadinlah in sha alah jam berapa tapinya,0
2558,ini quota boros bor,0
2559,kompas yang macet x_x kompas itu dimana iya   o orang asing apa orang kompas kamu yang tertawa,-1
2560,kumpul kumpul dimana yang enak,0
2561,i  m di graha puspa jalan puspa elok   citeureup west java,0
2562,ma mau pulang perasan saya lagi tidak enak,0
2563,ramai ye depan dpr mpr yang mau ke arah sana lebih baik masukâ       dengan pnataly di gerbang utama mpr dpr ri     pic   â,0
2564,ini si a emotxtawa  pesek itu manis tidak pesek tidak gaul,1
2565,santai sore cekikikan sendiri baca tl  emotxtawa,1
2566,jangan pernah sia siain orang yang sayang sama kamu sat ini,0
2567,saya itu biasa beli shopepakai atm manual asal cocok jumlahnya di verifikasi otomatis   eh ini keenakan jadi teledor pakai akun sepupu saya bahkan tidak otomatis pesanannnya kecancel iya allah malih saya kapan iya berenti bodoh,0
2568,saya sayang sama kamu   pâ,-1
2569,mengerti tidak sih kalau saya cemburu   rawar,0
2570,hih   saya tidak punya pacar tapi tidak dibuly itu   tab mention isinya penuh sama bulyan karena tidak punya pacar fak,0
2571,ini semua demi penyakit demi kurus rela tersiksa malam inj penyiksan akan dimulai lagi     semoga cepat kur,0
2572,pernah tidak hiraukan rasamu dulu saya hanya ingkari kata hatiku saja  cinta datang terlambat,0
2573,tidak mau menyakiti dia tapi disini ada yang lebih sakit lho,1
2574,gu family bok di akhir eps pasti ceritanya bikin penasaran ah choi kang chi,0
2575,emotxtawa  iya sudah   p keren siy ya sudah deh buat kamu saja itu mantan saya     ï ½â    ï ½       ï ½â    ï ½,0
2576,sudah akuin bodoh kamu ah anjing kan gosip satu gosip semua saya punya pacar mitos,0
2577,masih muda ternyata   di zulfa masuk smk di tangerang     marcelo g7 bogor intro back,1
2578,sbar iya he hari ini tanpa tujuan menyedihkan,0
2579,ya ampun sil suka sangat menghancurkan mimpi saya kamu sil   di kasih nafas dari bawah saja,0
2580,yoi nanti mikirnya sayang lah bensinya kalau geber2 wkw biar tidak ada yang ugal2an tidak ada gank2 mtr mobil tertawa jalanan,0
2581,namnya juga habis lomba iya muka kusut lah kak,0
2582,hai om sipit benar,0
2583,boring parah bangun tidur bahkan banyak tugas pft,0
2584,hanya ada nama kamu dihati saya dan akan saya jaga dengan sangat baik,1
2585,saya capai hari ini ketawain youtube pelajarin materi sampai pusing karena perut belum disi oke cus makan,0
2586,tertawa tae semangat dong yang benar itu penyakit kotoran males,0
2587,ngok jidat kamu tele rtfadhilnrg   gangteng sangat kaya tele azmiq   woy saya ganteng tidak,0
2588,oh kirain beli 4  emotxtawa  maksudnya 4 itu ongkos gojeknya yhaaducian tidak apa apa lah buat sendiri   daripada sudah beli buat orang lain eh tidak dimakan kalau tidak dikasihin lagi ke orang baguslah mandiri   daripada sudah lama sendiri   tetep manja,1
2589,selamat sambil bawa beduk yeyey tambah tingiï ½   â       ï ½â,0
2590,coba suasananya dimanapun kaki melangkah bakwan malang mercu buana,0
2591,seram mukanya rata   baru kali ini saya dengar ada tukang gorengan jam sgini seram amat,0
2592,belum itu mirip apa se penasaran saya hoho,0
2593,pendem pendem lama kalau meletus bencana kali buat orang dan diri sendiri â   ¹,0
2594,saya bahkan kpikiran ingin kucing pas lihat iklan whiskas begitu   ï ½ ï ½   gampang kemakan iklan terus selama ini makanya apa bil,0
2595,dâ     ï ½ ï ½ ï ½ ï ½ ï ½â         bercanda kok ini mau jalan,1
2596,dokternya lama ini  _,-1
2597,tidak apa apa  emotxtawa  balik jamber kamu nanti kenaps sih sayang agag sakit ati   cont,1
2598,kerjan hari ini ke gangu gara gara sakit perut terus,0
2599,saya terlalu sering disakiti jadi jangan heran jika saya hanya tersenyum sat disakiti,1
2600,kegiatan ibadah sholat dzuhur uils koja penerima manfaat bersama petugas pendamping melakukan ibadah sholat dzuhur berjamaah indahnya kebersamaan   url,0
2601,70rb semoga cukup sampai gajian lagi   â    ï ½ _â    ï ½,0
2602,ah itu tidak adil buat saya,0
2603,selamat ulang tahun tehskikusayang   username   perbedaan yang sangat jauh dulu mah saya kucel hideung enamah yah beginilah  emotxtawa    url,1
2604,aamiin iya rob biasa iya ini kalau ngedoain orang itu dapat bonus bos   p doa yang baik di aminin z deh,-1
2605,apa halim memang baik a emotxtawa    di,1
2606,ayah lama  _,-1
2607,kalau cinta mati iya tanggal kawin saja mihihi   ahay cipok cinta matinya kamu,0
2608,hayo apa tertawa jangan jangan ah sedih ada kucing kecil di mangarai ikuti terus,-1
2609,jadi dulu pernah bilang begini    mas kamu hanya maen2 saja iya sama saya     iya tidak lah bege   kalau buat main saja sedang apa saya sampai nungguin kamu bertahun2   rajin sangat saya    dan finally putus2 juga  emotxtawa w makan itu,1
2610,nanti saya prodksin kmusnya lah biar gampang dmngrti,0
2611,rt di triomacan2000   namun   dengan rekayasa opini   jokowi seolah2 dewa pemimpin tanpa cacat   prestasi luar http     t co mrzbhhfhkx,0
2612,tidak yakin ku kan mampu hapus rasa sakitku ku selalu perjuangkan cinta kita   namun apa salahku   hingga ku tidak layak dapatkan kesungguhanmu,0
2613,bolongnya lumayan gede  _  hadeh,-1
2614,username   pakai arkana   saya tidak bisa main tapi selalu diajarin terus jadi inget   sampai set nya   ti 2018   dendi   miracle dan et cetera     tadi sore habis streaming eh tidak bertanya iya,-1
2615,terima kasih adik mungkin tidak bisa di kali selamat hari lahir bang apa traktir bisa kali   p,-1
2616,kompor murup butuh hangat buat menemani nonton film   opoiku,0
2617,terus minta disuapin begitu lapar tapi malas ngmbil makan,0
2618,parah tertawa jawab menurut feling semua   di,0
2619,banyak senang deh chat sama anak angkatan yang lolos snmptn harus banyak bersyukur sama alah     sekali lagi congra,1
2620,rtrt bayar   p rtyo love in paris makin tidak jelas jalan ceritanya  _,-2
2621,terlepas dari pengalaman yang kurang mengasyikan di stadion   kami harus berterima kasih yang sebesar besarnya kepada warga bantul   amp,0
2622,aduh london     menjadi salah satu motivasi tabung setiap gajian dan pergi ke negara impian saya   â     â        â,0
2623,creambath santai dirumah   3 aulia  s,1
2624,sombong bisma   ï ½_ï ½   untungnya nga ada ctv kalau ada gawat itu tertawa  emotxtawa  parah parah itu,1
2625,lebih baik terlambat daripada terlambat sekali tertawa   with prama tristiono dan others     pic   â,0
2626,cewek yang hijabnya rapi apa ada jamina sholehah,0
2627,manusia rakus bunda   menteri sudah advokat dirampok juga   banyak tahu rahasia negara waktu di istana sama orba   bandit bingit,0
2628,macet capai,0
2629,wah sudah lama tidak makan pecel lele joko tingkir,0
2630,positif thinking,0
2631,saya juga tidak tahu sedang apa iya mau   drt mau ramai tidak rimafdhla   tertawa   cont,0
2632,jenta sakit apa ki iya alah kasihan jenta     get wel son â,-1
2633,hati hati jika belanja di   username   barang tidak dikirim   uang tidak kembali,0
2634,senin yang malas untuk mingu ini,-1
2635,kamu beriku luka kamu beri kesedihan yang terdalam didalam hati kamu selalu ada,0
2636,perempuan itu adalah mahluk yang   pura pura   kuat      sera santika,0
2637,keselnye sama siape marah marahnye sama saya ketai kamu   ï ½ ï ½ ï ½   ï ½,0
2638,ajaran sesat jitak ghea,0
2639,pusing guweh,0
2640,kapan ketemu saja tidak tolong deh tadi hp saya di pinjam kamu ck asli   cont,0
2641,memeriksa mata masih jelas apa tidak  emotxtawa    di lah piaza kelapa gading   â,1
2642,jalan macet panash  _,-1
2643,emotxtawa  waw rivanashri   naikin tingal naikin sih ribet sekali pemerintah jangan ngegantungin rakyat begini cukup saya saja,1
2644,ndasmu   pekerjan cocok taurus   artis arsitek pialang saham desainer dokter akuntanï ½,0
2645,i  m di saya smk setia bhakti   tangerang,0
2646,tetap sayang sama kamu walaupun diabaikan    d,0
2647,emotxtawa  oh jadi menyesal ini menyerah kalau saya kuat saya gakan,1
2648,acara tahunan    sanusi family      ini lah wajah para anak   cucu   cucu menantu   dan cicit terempong semoga tahun berikutnya bisa makin kompak dan lengkap   7 8juli2018   url   anger    emotxtawa w kayaknya deh seminggu lebih meledak2 melulu memang orang sekitar saya pada gblk atau memang tidak ada uang otaknya dari dulu hanya saya nya yang sabar sadnes  sabar iya boy kamu selalu di hina tmanku pdhal kamu tidak salah apa       kamu selalu di bipang manusia lastik tpikan kamu bukan manusia plastik kapan temanku tdak mrnghinamu boy hwaiting boy,1
2649,tertawa lebih baik ge latihan dance dari pada ribut ribut nonton bola   di,0
2650,cinta itu hebat   bahkan lebih hebat dari dunia perkawinan itu doa adalah bagian penuturan cinta pada sebuah cita cita yang belum kita capai,0
2651,tidak tahu  emotxtawa  bukan kakak itu yang di jateng   di benar yang dimedan yah   di,1
2652,saya menunggu comeback kalian saya menunggu ot9   dan sampai saat ini   nanti atau mungkin entah sampai kapanpun   insya allah stay sama kalian   exoplanet   exo   exo_comingsoon   theelyxion_dot   weareoneexo   url,0
2653,sedih saja ini     terlalu sensitif he,-1
2654,sok tahu ayam enak  3 nah kan curahan hati ini curahan hati     sotoy _  engak iyasih tanah hati tandusk,0
2655,emotxtawa  lho benar kan,1
2656,tol cikampek macet sekali,0
2657,tidak ah saudara laki laki sudah kenyang tertawa,0
2658,tertawa tadu thu saya dengar radio eh lgunya galau jadi radiogalau    p az   benar pea,-1
2659,sabar yah karyo   itu kan bilang kangen salah bilang tidak kangen salah juga     pret minta di buly itu,-1
2660,nunguin si bos pulang lama sangat     with cindy di cendana golf   â,0
2661,mau tidak mau harus diliat nuk   l saya tidak berani liatnya kakak kamu kamu,0
2662,tidak mau tahu   besok nilai harus bagus   tidak mau tahu     ï ½ ï ½   à,0
2663,jangan begitu ah nanti jatuh cinta sama tompel saya tertawa tidak tidak tidak tetap saja tompelu ngeselin   di,0
2664,sabar saja   dunia berputar bos   kenapa   catet,1
2665,selamat subuh untuk jiwa yang sedang merasakan teduh keluarlah ke suatu titik yang jika ketik kamu berada pada titik itu kamu merasa saya ada pada hatimu,0
2666,parah kenapa disamping saya pada ribut bertengkar gra tidak pakai selempak,0
2667,boleh kok     selamat menikmati yah â   º,1
2668,sedih sangat tapi mungkin itu bukan rzeky   questionolgalovers   perasan kalian kalau makan teman ke tidak ke reply apa sih,0
2669,anjing ini anak macam apa   saya saja ngidam ayam wow tinggal gofood tidak nitip2 kesiapapun 19 tahun mah mengerti keles teknologi seperti gmn ini antara dimanjain tidak ketulungan atau tidak cari perhatian orang tua tapi caranya bocah sangat,0
2670,harus sabar   â    ï ½â    ï ½â     â     â,0
2671,masalahnya modem saya lambat berfikir njir download saja si vidionya kalau modem kamu kuat tertawa,0
2672,dih nenek nenek sakararut juga tahu kamu yang norak,0
2673,saya yakin satuan pengamanan pim enek lihat muka saya   di dengan others,0
2674,ah tidak usah sok care ah,0
2675,eh ada yang nguping maaf kak jangan iri iya tertawa cie yang nelp mas pacar buat abset   cont,0
2676,iya sudah cinta deh tidak enak pangilan kamu   seleketeb  emotxtawa  dimana iya h,1
2677,terus kamu senang din memang nasib kamu kakak kan saya lagi kan nasib nah ye sama mau tidak,0
2678,habis makan masa pusing tertawa,0
2679,mie ayam ceker tulang lunak mie ayam enak cung tertawa lapar,0
2680,gaya amat kamu agung kalau mau ngalay jangan di twtr viva   tidak sholat jum at ah percuma tidak sah khutbah jum at itu harus di,0
2681,jauh2 ke kosambi hanya lihat mobil saja bahkan naik taxi dan selesai itu pulang aduh pusing kepala naik blueâ     â,0
2682,disaat kamu butuh uang untuk membiayai uang semester dan kehidupanmu   orang yang pertama mengerutka kening adalah papa papa pasti berusaha keras mencari jalan agar anaknya bisa merasa sama dengan teman temannya yang lain,0
2683,ditungu iya ke   p  _  iya jah terima kasih iya tungu tangal mainya jah    emotxtawa  tertawa kejam,-1
2684,hai folow ayo lagi mengadakan kuis berhadiah menarik more informasi cek fav,0
2685,katanya mau ke singapur xd wah masi lama om lebih baik kita pikirin dulu rencana kita ke jogjew   bï ½,0
2686,amit masih imut tuhrt dish norak bat  emotxtawa h tesavadulubgt   p flshbck,1
2687,iya alah sakit sekali ini lambung ï ½   di kidzania   â,0
2688,melupakanmu itu seperti gali kuburan pakai jarum susah,-1
2689,sedih kanop â       â    _â       â     kenapa kamu,0
2690,laki laki menabuh rebana itu tidak dicontohkan rosululoh maupun sahabatnya hanya kaum wanita yang diperbolehkan itupun pada hari raya saja,0
2691,watching real stel â,0
2692,itu kelin quin waktu masih kecil do bukan mat solar,0
2693,cepat pulang saya kangen lho,0
2694,sabar kunci menuju kemenangan yang nyata   rido4bandung,0
2695,percaya diri sangat kamu jangan bilang   memoribaux8 spesies yang paling enak dibuly siapa,0
2696,di malam itu kamu dan saya kita berbaring di atas rumput merenung langit yang sama menikmati dalam keadaan tenang ditemani bunyian alam indah aneh   begitu saja tanpa percakapn kita sedar kita tenggelam dalam cinta menikmati,0
2697,cinta yang kamu terima sebanding dengan cinta yang kamu berikan cintai lebih jika ingin lebih dicintai,0
2698,ih tidak jelas,0
2699,alam pun mengizinkan kok jadi tenang saja   ï ½â       ï ½,0
2700,tadi siang hampir semua fanbase bahas itu itu hanya usaha fans rival yang iri saja,0
2701,begini kalau jadi orangtua dari 2abg balita harus dampingin nonton pelem   coboyjunior   rela antri panjang   ï ½,0
2702,emotxtawa w aduh si kakak perempuan windy euyrt hati saya juga vel curahan hati seketika velixaprilio sepi memang   ï ½ ï ½ ï ½   ï ½   dyhwindey   garing,1
2703,izinkan saya menangis tuhan,-1
2704,iya mantap gu juga mau hart keren ye,0
2705,username       pulang sekolah ceplokin terus makan baso 10 000 saja deh cukup   dulu mah sesimple itu boro2 maw ada pansos2an era ig jadi ajang hebat2an ini kamu bikin otak remaja tidak sehat,-1
2706,adeh tahu sh yang sibuk sama orang yang disuka baru saya temani deh ngetwit sendiri mensen sendiri,0
2707,jangan lewat2 ah gangu    emotxtawa  misi ah saya mau numpang lewat tertawa   di benar kok,1
2708,tidak banyak sih tapi kan lumayan disat tangal segini,-1
2709,makan with mamak tercinta bakmi siantar rawamangun,0
2710,username   kok di bali   username   tidak pernah beraksi menangkap si tikus2 korupsi     apakah pejabat2 di bali 1 jalur sama presiden sehingga   username   enggan  sungkan atau takut menangkap koruptor2 yang merugikan anggaran negara,0
2711,cewek itu butuh perhatian bukan gombalan tapi tidak munafik juga kale kalau cewek senang digombalin apalage sama pacar tertawa syurga,0
2712,tertawa jangan marah terus tha nanti cepat tua sekarang yang harus kamu lakuin ikhlasin saja kalau bojong tidak ada ningtyas,0
2713,tobat,0
2714,jam berapa mas   jam kurang neng   kurang berapa   kurang tahu jam saya mati nyengir onta   di   ï ½   ï ½   fak,0
2715,cie yang lagi pada rapat   di semangat,0
2716,tertawa iyakiyak kamu itu kurang benernya kalau sudah mulai malam nalurinya itu lho harus disembuhin  emotxtawa    p,0
2717,eh noh yang suka kumpul kumpul di mgt kayaknya lagi pada nonton 10   ampuh,0
2718,cinta itu tidak harus selalu bersentuhan apa lagi bersetubuh   o snap,0
2719,tidak mau saya om bambang semangat imeh nanti dikasih kecupan dari om bambang kok tertawa,0
2720,dari pda saya tawain kamu kamlet tawa lagi cems lau,0
2721,o emotxtawa  ya sudah bagus kamu putus sama dia,1
2722,late breakfast ï ½   with di the cafe hotel mulia senayan   â,0
2723,sulit ye kamu lama sialan,0
2724,selamat berjuang   selamat berpatisipasi   jika ada yang mau ditanyakan silakan mention kami     bqihk,0
2725,sakit   keluhan tiap pasien kan beda jadi masingï ½ pasien racikan resep atau obatnya beda juga,-1
2726,siap bos     he lumayan deh daripada lumanyun   di cek saya deh tadi saya dapat informasi sudah saya forward ke kamu,1
2727,oke deh terima kasih iya babeh saya sabtu tidak pulang jadi tidak ada yang antar,0
2728,yakin   sayang saya sudah tidak ada sedikitpun yakin tidak peduli   p,-1
2729,oke tugas agama sudah selesai sekarang waktunya makan  emotxtawa,1
2730,sholat menenangkan jiwa,0
2731,anya kalah,1
2732,oke deh syrif syudah di folow back,0
2733,update stat   cewek setrong lagi tidak sakit ini tertawa,0
2734,apan dong _  salah ye   p bisa smk itu,-2
2735,username     username     username   maksudnya al sama adam   itu   kembar   sha sama2 22 mei jadi koplaknya sama   begitu heeet nyama2in saja nih  url,0
2736,keren sekali mau nonton lagi  3,1
2737,gwe tidak ngerti kenapa gwe jadi orang santai sekali,0
2738,lucu kan   pic   â,0
2739,payung teduh   berdua saja kita berdua diantara kata tidak terucap berharap waktu membwa keberanian mbwa jawaban nyutnyut,0
2740,yang paling ngenes ketika sampai parkir stasiun lalu krl arah yang saya tuju datang tapi karena jarak parkir stasiun ke krl perlu waktu 3 menit alhasil ketinggalan kereta,0
2741,jam malam dut  emotxtawa rt biar menarik di mata lelaki nah dut iyalah tampil cantik cy,1
2742,emotxtawa w tukang nya belum pulang lagi di tertawa bandel sih tnganya   aduh tertawa sah ini bnerinya,1
2743,jatuh cinta adalah hal yang mudah mprthan kan cinta itulah yang pling susah jka kamu ingn mngrti tntang cnta cobalah mngrti dengan cnta yang ada,0
2744,saya benci macet,0
2745,mtk najis sangat ye anjing padahal dapat itu bcran tapi gabs buka hp fcklah,0
2746,malam have bagus dream semoga besok lancar jawab soalnya,0
2747,lah kecil ing kamar mandi mah buat tawuran salah kak tempat tawuran     cont,0
2748,eh bisa salah arti itu tidak boleh   l masa sih  _  contohnya apa coba salah ketikdikit itu,-1
2749,tidak badai juga  emotxtawa  iya deh bapuk dah _  enak iya yang duduk dibelakang cie yang galau ulangan,0
2750,baik berangkat     sudah sana sekolah lah kok sirik huh tertawa sirik kamu adik,0
2751,dimohon jangan paksa saya buat include dimana harap sopan dan jelas kalau mau bo jangan labil   gajelas wilbe block               tentu saja yang sudah taatin rule saya utamakan,0
2752,oke mandi   tingal tungu sms,1
2753,tomuch camera tolook  emotxtawa  ngomong ngomong   happy3thanniversary sayang 3 tahun yang sangat mencabar dan smoga kta sentiasa dirahmati allah swt slalu love kamu,1
2754,username     username   parah kan wonhekan cantik sangat,0
2755,terlalu lelah untuk dihadapi,0
2756,yang penting sudah 3 0 bang  emotxtawa  roben menyesal belanda gagal cetak gol di babak i,1
2757,bodoh amat si     nemu wrp jaman dulu   deh di seduh terus di tambahi susu coklat deh di minun smpe habis iseng lihat sachetannya eh pas di lihat wrpnya deh expired what the hel  are kamu fucking kidding me,-2
2758,aamiin kerjakan semua dengan sepenuh hati maka kamu akan ketemukan yang terbaik di hidupmu,0
2759,selamat makan siang   foto yang ada makanan terlalu mainstream     di gedung sapta pesona     pic   â,0
2760,semangat mengejar jodoh eh target   efekurangtidur,0
2761,lama amir pesan nasi goreng saja,-1
2762,pokoknya rikues saya kawinan atas air saya harus murah tapi romantis  3 tanpa harus bima jual motor wkakaka,1
2763,saya tidak punya pacar tapi saya bahagia,0
2764,cewe2 kesepian kangen papi nun jauh disana   pic   â,0
2765,oh sama kaya nya,0
2766,hanya tuhan yang mampu menyikapkan apa yang terselubung dari hati manusia yang paling dalam dan   cont,0
2767,tidak perlu menyalahkan siapa siapa   segala keburukan yang menimpa kamu adalah karena kebodohan dan kesalahan kamu sendiri dan ini bukan penghinaan   tapi peringatan keras agar kedepan bisa lebih cerdas   jadilah,0
2768,cowok kece itu cowok yang selalu bisa buat tersenyum   terhibur cewek setiap waktu   ï ½â    ï    â         aboutcewe,0
2769,pria sejati tidak cinta gadis paling cantik di dunia tapi mereka cinta gadis yang boleh membuat dunia mereka yang paling cantik   inibarulaki,0
2770,i phone saya rusak,0
2771,menemani bhimo belanja pusing juga ye ï ½   â   ¾ï ½â   ¾â       ï ½ endorse distro,0
2772,di jalan sepi amat   v,0
2773,tidak tidak tidak tidak tidak mau ambil fandomnya bangtan   tidak ah   v terlalu banyak fandom terlalu boros,0
2774,kalau sudah bahas yang kaya begitu pasti langsung ngabur iya i know lah,0
2775,kalau mau banyak bicara lebih baik kamu pikir dulu apa untungnya dari hal itu   tidak usah main salahin orang dikira enak disalahin fak,0
